FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,CO,NO2,PM2.5,PM10,O3,BTX
2019-09-08 12:00:00,2019.0,9.0,8.0,12,Domingo,8.0,4.0,0.2,15.0,3.0,10.0,71.61,1.5000000000000002
2019-09-08 13:00:00,2019.0,9.0,8.0,13,Domingo,8.0,4.0,0.2,14.0,7.0,17.0,85.19,1.6
2019-09-08 14:00:00,2019.0,9.0,8.0,14,Domingo,8.0,4.0,0.2,17.0,4.0,13.0,97.17,2.1
2019-09-08 15:00:00,2019.0,9.0,8.0,15,Domingo,8.0,4.0,0.3,16.0,7.0,16.0,108.4,2.9
2019-09-08 16:00:00,2019.0,9.0,8.0,16,Domingo,8.0,4.0,0.2,15.0,7.0,16.0,115.1,4.5
2019-09-08 17:00:00,2019.0,9.0,8.0,17,Domingo,8.0,4.0,0.2,18.0,7.0,17.0,117.0,5.0
2019-09-08 18:00:00,2019.0,9.0,8.0,18,Domingo,8.0,4.0,0.2,20.0,6.0,18.0,114.4,4.800000000000001
2019-09-08 19:00:00,2019.0,9.0,8.0,19,Domingo,8.0,4.0,0.2,27.0,5.0,22.0,103.6,4.9
2019-09-08 20:00:00,2019.0,9.0,8.0,20,Domingo,8.0,4.0,0.3,38.0,5.0,41.0,81.19,4.8
2019-09-08 21:00:00,2019.0,9.0,8.0,21,Domingo,8.0,4.0,0.4,63.0,11.0,56.0,50.63,4.7
2019-09-08 22:00:00,2019.0,9.0,8.0,22,Domingo,8.0,4.0,0.5,81.0,12.0,36.0,25.01,6.8999999999999995
2019-09-08 23:00:00,2019.0,9.0,8.0,23,Domingo,8.0,4.0,0.6,80.0,7.0,22.0,17.89,6.8
2019-09-09 00:00:00,2019.0,9.0,9.0,0,Lunes,8.0,5.0,0.5,75.0,15.0,27.0,20.59,9.4
2019-09-09 01:00:00,2019.0,9.0,9.0,1,Lunes,8.0,4.0,0.2,31.0,9.0,17.0,42.28,4.5
2019-09-09 02:00:00,2019.0,9.0,9.0,2,Lunes,8.0,4.0,0.2,15.0,4.0,8.0,46.24,2.6999999999999997
2019-09-09 03:00:00,2019.0,9.0,9.0,3,Lunes,8.0,4.0,0.2,12.0,2.0,6.0,44.33,2.4000000000000004
2019-09-09 04:00:00,2019.0,9.0,9.0,4,Lunes,8.0,4.0,0.2,13.0,3.0,8.0,43.12,2.2
2019-09-09 05:00:00,2019.0,9.0,9.0,5,Lunes,8.0,4.0,0.2,16.0,3.0,8.0,39.52,2.2
2019-09-09 06:00:00,2019.0,9.0,9.0,6,Lunes,8.0,4.0,0.3,31.0,3.0,7.0,28.03,2.9000000000000004
2019-09-09 07:00:00,2019.0,9.0,9.0,7,Lunes,8.0,4.0,0.3,57.0,2.0,11.0,10.28,4.4
2019-09-09 08:00:00,2019.0,9.0,9.0,8,Lunes,8.0,5.0,0.5,73.0,9.0,18.0,3.9,4.5
2019-09-09 09:00:00,2019.0,9.0,9.0,9,Lunes,8.0,6.0,0.7,77.0,11.0,27.0,7.26,8.2
2019-09-09 10:00:00,2019.0,9.0,9.0,10,Lunes,8.0,6.0,0.6,75.0,11.0,28.0,13.43,8.0
2019-09-09 11:00:00,2019.0,9.0,9.0,11,Lunes,8.0,5.0,0.4,64.0,8.0,25.0,24.67,6.6
2019-09-09 12:00:00,2019.0,9.0,9.0,12,Lunes,8.0,5.0,0.4,63.0,9.0,36.0,36.33,5.8999999999999995
2019-09-09 13:00:00,2019.0,9.0,9.0,13,Lunes,8.0,4.0,0.4,40.0,11.0,34.0,76.59,6.4
2019-09-09 14:00:00,2019.0,9.0,9.0,14,Lunes,8.0,4.0,0.3,33.0,2.0,16.0,84.64,4.5
2019-09-09 15:00:00,2019.0,9.0,9.0,15,Lunes,8.0,5.0,0.3,33.0,10.0,23.0,84.95,4.8
2019-09-09 16:00:00,2019.0,9.0,9.0,16,Lunes,8.0,4.0,0.3,34.0,3.0,15.0,84.44,5.800000000000001
2019-09-09 17:00:00,2019.0,9.0,9.0,17,Lunes,8.0,4.0,0.3,41.0,2.0,15.0,73.66,5.0
2019-09-09 18:00:00,2019.0,9.0,9.0,18,Lunes,8.0,5.0,0.4,52.0,6.0,20.0,61.83,5.6000000000000005
2019-09-09 19:00:00,2019.0,9.0,9.0,19,Lunes,8.0,4.0,0.4,50.0,9.0,26.0,62.63,5.0
2019-09-09 20:00:00,2019.0,9.0,9.0,20,Lunes,8.0,4.0,0.4,61.0,4.0,21.0,50.63,3.9
2019-09-09 21:00:00,2019.0,9.0,9.0,21,Lunes,8.0,4.0,0.5,70.0,16.0,34.0,37.19,5.4
2019-09-09 22:00:00,2019.0,9.0,9.0,22,Lunes,8.0,4.0,0.4,55.0,15.0,30.0,45.42,5.2
2019-09-09 23:00:00,2019.0,9.0,9.0,23,Lunes,8.0,4.0,0.3,40.0,11.0,21.0,59.73,4.0
2019-09-10 00:00:00,2019.0,9.0,10.0,0,Martes,8.0,4.0,0.2,18.0,5.0,12.0,68.49,4.8
2019-09-10 01:00:00,2019.0,9.0,10.0,1,Martes,8.0,4.0,0.2,15.0,2.0,9.0,56.04,6.6
2019-09-10 02:00:00,2019.0,9.0,10.0,2,Martes,8.0,4.0,0.2,12.0,5.0,11.0,55.53,7.3
2019-09-10 03:00:00,2019.0,9.0,10.0,3,Martes,8.0,4.0,0.2,15.0,8.0,13.0,51.05,6.8
2019-09-10 04:00:00,2019.0,9.0,10.0,4,Martes,8.0,4.0,0.2,10.0,6.0,12.0,56.09,2.4000000000000004
2019-09-10 05:00:00,2019.0,9.0,10.0,5,Martes,8.0,4.0,0.2,11.0,8.0,12.0,54.2,4.7
2019-09-10 06:00:00,2019.0,9.0,10.0,6,Martes,8.0,4.0,0.2,18.0,3.0,8.0,46.82,5.1
2019-09-10 07:00:00,2019.0,9.0,10.0,7,Martes,8.0,4.0,0.3,34.0,10.0,16.0,34.0,3.0999999999999996
2019-09-10 08:00:00,2019.0,9.0,10.0,8,Martes,8.0,4.0,0.3,41.0,4.0,12.0,33.89,5.199999999999999
2019-09-10 09:00:00,2019.0,9.0,10.0,9,Martes,8.0,4.0,0.3,36.0,5.0,16.0,38.17,5.5
2019-09-10 10:00:00,2019.0,9.0,10.0,10,Martes,8.0,4.0,0.3,31.0,5.0,15.0,42.09,5.9
2019-09-10 11:00:00,2019.0,9.0,10.0,11,Martes,8.0,4.0,0.3,25.0,2.0,10.0,48.47,4.2
2019-09-10 12:00:00,2019.0,9.0,10.0,12,Martes,8.0,,0.3,,,,,0.0
2019-09-10 13:00:00,2019.0,9.0,10.0,13,Martes,8.0,4.0,0.3,23.0,4.0,13.0,52.94,5.4
2019-09-10 14:00:00,2019.0,9.0,10.0,14,Martes,8.0,4.0,0.3,18.0,1.0,4.0,58.13,3.4
2019-09-10 15:00:00,2019.0,9.0,10.0,15,Martes,8.0,4.0,0.3,25.0,3.0,8.0,52.79,3.1
2019-09-10 16:00:00,2019.0,9.0,10.0,16,Martes,8.0,4.0,0.3,30.0,7.0,20.0,46.5,4.5
2019-09-10 17:00:00,2019.0,9.0,10.0,17,Martes,8.0,4.0,0.3,26.0,1.0,15.0,47.12,6.3
2019-09-10 18:00:00,2019.0,9.0,10.0,18,Martes,8.0,4.0,0.3,25.0,1.0,14.0,51.11,8.899999999999999
2019-09-10 19:00:00,2019.0,9.0,10.0,19,Martes,8.0,4.0,0.3,22.0,1.0,8.0,50.23,7.6
2019-09-10 20:00:00,2019.0,9.0,10.0,20,Martes,8.0,4.0,0.3,25.0,1.0,1.0,47.74,7.1
2019-09-10 21:00:00,2019.0,9.0,10.0,21,Martes,8.0,4.0,0.3,20.0,1.0,2.0,57.04,6.0
2019-09-10 22:00:00,2019.0,9.0,10.0,22,Martes,8.0,4.0,0.2,15.0,1.0,5.0,60.68,4.5
2019-09-10 23:00:00,2019.0,9.0,10.0,23,Martes,8.0,4.0,0.2,12.0,4.0,6.0,65.85,4.699999999999999
2019-09-11 00:00:00,2019.0,9.0,11.0,0,Miercoles,8.0,4.0,0.2,11.0,4.0,6.0,69.05,5.8
2019-09-11 01:00:00,2019.0,9.0,11.0,1,Miercoles,8.0,4.0,0.2,10.0,3.0,4.0,69.46,4.6
2019-09-11 02:00:00,2019.0,9.0,11.0,2,Miercoles,8.0,4.0,0.2,9.0,5.0,7.0,71.88,4.2
2019-09-11 03:00:00,2019.0,9.0,11.0,3,Miercoles,8.0,4.0,0.2,9.0,3.0,5.0,72.58,3.8
2019-09-11 04:00:00,2019.0,9.0,11.0,4,Miercoles,8.0,4.0,0.2,8.0,4.0,6.0,73.66,3.8
2019-09-11 05:00:00,2019.0,9.0,11.0,5,Miercoles,8.0,4.0,0.2,8.0,5.0,7.0,74.11,4.0
2019-09-11 06:00:00,2019.0,9.0,11.0,6,Miercoles,8.0,4.0,0.2,12.0,2.0,5.0,72.41,3.3
2019-09-11 07:00:00,2019.0,9.0,11.0,7,Miercoles,8.0,4.0,0.2,27.0,10.0,13.0,57.75,3.4000000000000004
2019-09-11 08:00:00,2019.0,9.0,11.0,8,Miercoles,8.0,4.0,0.3,42.0,1.0,5.0,47.02,3.9
2019-09-11 09:00:00,2019.0,9.0,11.0,9,Miercoles,8.0,4.0,0.3,39.0,3.0,15.0,50.41,5.8
2019-09-11 10:00:00,2019.0,9.0,11.0,10,Miercoles,8.0,4.0,0.3,31.0,,,59.26,4.8
2019-09-11 11:00:00,2019.0,9.0,11.0,11,Miercoles,8.0,4.0,0.3,31.0,,,62.11,3.2
2019-09-11 12:00:00,2019.0,9.0,11.0,12,Miercoles,8.0,4.0,0.3,32.0,,,65.06,4.1
2019-09-11 13:00:00,2019.0,9.0,11.0,13,Miercoles,8.0,4.0,0.3,28.0,1.0,15.0,70.88,5.300000000000001
2019-09-11 14:00:00,2019.0,9.0,11.0,14,Miercoles,8.0,4.0,0.3,22.0,7.0,18.0,76.04,3.4
2019-09-11 15:00:00,2019.0,9.0,11.0,15,Miercoles,8.0,4.0,0.3,30.0,2.0,12.0,74.25,2.9000000000000004
2019-09-11 16:00:00,2019.0,9.0,11.0,16,Miercoles,8.0,4.0,0.3,31.0,1.0,18.0,75.52,3.6999999999999997
2019-09-11 17:00:00,2019.0,9.0,11.0,17,Miercoles,8.0,4.0,0.3,35.0,5.0,18.0,72.32,4.1000000000000005
2019-09-11 18:00:00,2019.0,9.0,11.0,18,Miercoles,8.0,4.0,0.3,39.0,4.0,14.0,69.8,3.8
2019-09-11 19:00:00,2019.0,9.0,11.0,19,Miercoles,8.0,4.0,0.3,44.0,6.0,14.0,62.86,3.6000000000000005
2019-09-11 20:00:00,2019.0,9.0,11.0,20,Miercoles,8.0,4.0,0.3,47.0,4.0,12.0,59.17,3.6000000000000005
2019-09-11 21:00:00,2019.0,9.0,11.0,21,Miercoles,8.0,4.0,0.4,45.0,3.0,11.0,57.22,3.6999999999999997
2019-09-11 22:00:00,2019.0,9.0,11.0,22,Miercoles,8.0,4.0,0.4,44.0,5.0,14.0,53.29,3.3000000000000003
2019-09-11 23:00:00,2019.0,9.0,11.0,23,Miercoles,8.0,4.0,0.3,27.0,8.0,15.0,66.47,2.9000000000000004
2019-09-12 00:00:00,2019.0,9.0,12.0,0,Jueves,8.0,4.0,0.2,25.0,3.0,9.0,66.35,2.0
2019-09-12 01:00:00,2019.0,9.0,12.0,1,Jueves,8.0,4.0,0.2,18.0,3.0,7.0,70.8,1.6
2019-09-12 02:00:00,2019.0,9.0,12.0,2,Jueves,8.0,4.0,0.2,10.0,4.0,7.0,76.51,1.3
2019-09-12 03:00:00,2019.0,9.0,12.0,3,Jueves,8.0,4.0,0.2,11.0,2.0,5.0,73.46,2.2
2019-09-12 04:00:00,2019.0,9.0,12.0,4,Jueves,8.0,4.0,0.2,9.0,4.0,8.0,75.58,3.4
2019-09-12 05:00:00,2019.0,9.0,12.0,5,Jueves,8.0,4.0,0.2,13.0,10.0,15.0,71.61,3.4
2019-09-12 06:00:00,2019.0,9.0,12.0,6,Jueves,8.0,4.0,0.2,20.0,11.0,15.0,66.15,3.4000000000000004
2019-09-12 07:00:00,2019.0,9.0,12.0,7,Jueves,8.0,4.0,0.3,54.0,1.0,1.0,39.19,3.4000000000000004
2019-09-12 08:00:00,2019.0,9.0,12.0,8,Jueves,8.0,4.0,0.4,70.0,5.0,13.0,28.98,5.1
2019-09-12 09:00:00,2019.0,9.0,12.0,9,Jueves,8.0,4.0,0.4,60.0,10.0,26.0,41.12,6.6
2019-09-12 10:00:00,2019.0,9.0,12.0,10,Jueves,8.0,4.0,0.3,42.0,5.0,22.0,60.14,6.5
2019-09-12 11:00:00,2019.0,9.0,12.0,11,Jueves,8.0,4.0,0.3,39.0,3.0,18.0,65.25,3.1
2019-09-12 12:00:00,2019.0,9.0,12.0,12,Jueves,8.0,4.0,0.3,49.0,4.0,18.0,60.11,3.1
2019-09-12 13:00:00,2019.0,9.0,12.0,13,Jueves,8.0,4.0,0.4,39.0,9.0,24.0,73.66,4.6
2019-09-12 14:00:00,2019.0,9.0,12.0,14,Jueves,8.0,4.0,0.3,29.0,4.0,13.0,80.15,10.8
2019-09-12 15:00:00,2019.0,9.0,12.0,15,Jueves,8.0,4.0,0.3,30.0,4.0,13.0,76.2,5.2
2019-09-12 16:00:00,2019.0,9.0,12.0,16,Jueves,8.0,4.0,0.3,31.0,4.0,13.0,73.77,8.1
2019-09-12 17:00:00,2019.0,9.0,12.0,17,Jueves,8.0,4.0,0.3,32.0,2.0,12.0,73.54,5.8
2019-09-12 18:00:00,2019.0,9.0,12.0,18,Jueves,8.0,4.0,0.3,37.0,4.0,15.0,71.43,4.5
2019-09-12 19:00:00,2019.0,9.0,12.0,19,Jueves,8.0,4.0,0.4,51.0,3.0,18.0,60.04,5.0
2019-09-12 20:00:00,2019.0,9.0,12.0,20,Jueves,8.0,4.0,0.6,80.0,6.0,28.0,32.46,5.9
2019-09-12 21:00:00,2019.0,9.0,12.0,21,Jueves,8.0,4.0,0.8,104.0,9.0,44.0,10.35,7.800000000000001
2019-09-12 22:00:00,2019.0,9.0,12.0,22,Jueves,8.0,5.0,0.8,116.0,14.0,39.0,2.81,15.6
2019-09-12 23:00:00,2019.0,9.0,12.0,23,Jueves,8.0,5.0,0.6,86.0,11.0,29.0,16.73,10.4
2019-09-13 00:00:00,2019.0,9.0,13.0,0,Viernes,8.0,4.0,0.4,47.0,13.0,22.0,39.99,7.699999999999999
2019-09-13 01:00:00,2019.0,9.0,13.0,1,Viernes,8.0,4.0,0.3,43.0,9.0,18.0,42.47,5.6
2019-09-13 02:00:00,2019.0,9.0,13.0,2,Viernes,8.0,4.0,0.3,37.0,8.0,17.0,47.53,4.6
2019-09-13 03:00:00,2019.0,9.0,13.0,3,Viernes,8.0,4.0,0.2,19.0,6.0,13.0,66.28,4.3
2019-09-13 04:00:00,2019.0,9.0,13.0,4,Viernes,8.0,4.0,0.2,12.0,2.0,9.0,74.7,4.1
2019-09-13 05:00:00,2019.0,9.0,13.0,5,Viernes,8.0,4.0,0.2,15.0,3.0,9.0,74.84,7.3
2019-09-13 06:00:00,2019.0,9.0,13.0,6,Viernes,8.0,4.0,0.2,27.0,6.0,12.0,69.37,7.0
2019-09-13 07:00:00,2019.0,9.0,13.0,7,Viernes,8.0,5.0,0.3,48.0,5.0,11.0,51.33,6.3
2019-09-13 08:00:00,2019.0,9.0,13.0,8,Viernes,8.0,6.0,0.4,64.0,4.0,16.0,40.3,6.7
2019-09-13 09:00:00,2019.0,9.0,13.0,9,Viernes,8.0,5.0,0.4,58.0,5.0,22.0,46.96,8.2
2019-09-13 10:00:00,2019.0,9.0,13.0,10,Viernes,8.0,5.0,0.3,51.0,5.0,22.0,57.94,7.0
2019-09-13 11:00:00,2019.0,9.0,13.0,11,Viernes,8.0,5.0,0.4,58.0,3.0,21.0,51.61,6.4
2019-09-13 12:00:00,2019.0,9.0,13.0,12,Viernes,8.0,5.0,0.4,68.0,4.0,24.0,41.0,7.1
2019-09-13 13:00:00,2019.0,9.0,13.0,13,Viernes,8.0,4.0,0.4,54.0,10.0,26.0,47.8,8.3
2019-09-13 14:00:00,2019.0,9.0,13.0,14,Viernes,8.0,4.0,0.4,56.0,5.0,15.0,41.41,4.8999999999999995
2019-09-13 15:00:00,2019.0,9.0,13.0,15,Viernes,8.0,4.0,0.4,61.0,3.0,7.0,36.23,5.6
2019-09-13 16:00:00,2019.0,9.0,13.0,16,Viernes,8.0,4.0,0.3,42.0,9.0,15.0,50.78,5.299999999999999
2019-09-13 17:00:00,2019.0,9.0,13.0,17,Viernes,8.0,4.0,0.3,38.0,4.0,9.0,57.36,3.8
2019-09-13 18:00:00,2019.0,9.0,13.0,18,Viernes,8.0,4.0,0.3,33.0,5.0,11.0,58.37,4.4
2019-09-13 19:00:00,2019.0,9.0,13.0,19,Viernes,8.0,4.0,0.3,34.0,1.0,2.0,51.85,4.199999999999999
2019-09-13 20:00:00,2019.0,9.0,13.0,20,Viernes,8.0,4.0,0.3,41.0,4.0,10.0,43.82,6.3
2019-09-13 21:00:00,2019.0,9.0,13.0,21,Viernes,8.0,4.0,0.4,42.0,11.0,16.0,39.74,7.8999999999999995
2019-09-13 22:00:00,2019.0,9.0,13.0,22,Viernes,8.0,4.0,0.3,31.0,7.0,13.0,46.91,7.0
2019-09-13 23:00:00,2019.0,9.0,13.0,23,Viernes,8.0,4.0,0.3,30.0,3.0,9.0,49.73,6.1
2019-09-14 00:00:00,2019.0,9.0,14.0,0,Sabado,8.0,4.0,0.3,29.0,8.0,14.0,53.3,4.9
2019-09-14 01:00:00,2019.0,9.0,14.0,1,Sabado,8.0,4.0,0.2,28.0,8.0,14.0,49.09,4.7
2019-09-14 02:00:00,2019.0,9.0,14.0,2,Sabado,8.0,4.0,0.2,24.0,6.0,13.0,48.42,4.8
2019-09-14 03:00:00,2019.0,9.0,14.0,3,Sabado,8.0,4.0,0.2,19.0,5.0,12.0,53.46,5.0
2019-09-14 04:00:00,2019.0,9.0,14.0,4,Sabado,8.0,4.0,0.2,18.0,4.0,10.0,54.45,4.8
2019-09-14 05:00:00,2019.0,9.0,14.0,5,Sabado,8.0,4.0,0.2,18.0,4.0,10.0,52.87,4.5
2019-09-14 06:00:00,2019.0,9.0,14.0,6,Sabado,8.0,4.0,0.2,17.0,8.0,14.0,53.15,4.5
2019-09-14 07:00:00,2019.0,9.0,14.0,7,Sabado,8.0,4.0,0.2,24.0,4.0,11.0,51.18,4.3
2019-09-14 08:00:00,2019.0,9.0,14.0,8,Sabado,8.0,4.0,0.2,29.0,8.0,14.0,50.68,4.2
2019-09-14 09:00:00,2019.0,9.0,14.0,9,Sabado,8.0,4.0,0.2,35.0,11.0,18.0,50.93,4.300000000000001
2019-09-14 10:00:00,2019.0,9.0,14.0,10,Sabado,8.0,4.0,0.2,34.0,8.0,14.0,53.8,4.6000000000000005
2019-09-14 11:00:00,2019.0,9.0,14.0,11,Sabado,8.0,4.0,0.3,32.0,3.0,10.0,56.91,4.6
2019-09-14 12:00:00,2019.0,9.0,14.0,12,Sabado,8.0,4.0,0.3,29.0,5.0,13.0,61.35,4.800000000000001
2019-09-14 13:00:00,2019.0,9.0,14.0,13,Sabado,8.0,4.0,0.3,41.0,2.0,8.0,46.15,4.5
2019-09-14 14:00:00,2019.0,9.0,14.0,14,Sabado,8.0,4.0,0.3,51.0,5.0,13.0,42.39,5.300000000000001
2019-09-14 15:00:00,2019.0,9.0,14.0,15,Sabado,8.0,4.0,0.3,31.0,9.0,16.0,56.37,4.6
2019-09-14 16:00:00,2019.0,9.0,14.0,16,Sabado,8.0,4.0,0.3,30.0,3.0,9.0,55.9,4.4
2019-09-14 17:00:00,2019.0,9.0,14.0,17,Sabado,8.0,4.0,0.3,32.0,5.0,10.0,55.21,4.5
2019-09-14 18:00:00,2019.0,9.0,14.0,18,Sabado,8.0,4.0,0.2,26.0,9.0,13.0,63.06,4.5
2019-09-14 19:00:00,2019.0,9.0,14.0,19,Sabado,8.0,4.0,0.2,32.0,9.0,14.0,56.04,4.5
2019-09-14 20:00:00,2019.0,9.0,14.0,20,Sabado,8.0,4.0,0.3,43.0,6.0,10.0,48.72,2.5
2019-09-14 21:00:00,2019.0,9.0,14.0,21,Sabado,8.0,4.0,0.4,49.0,6.0,11.0,39.73,3.1
2019-09-14 22:00:00,2019.0,9.0,14.0,22,Sabado,8.0,4.0,0.4,63.0,8.0,13.0,21.24,3.6
2019-09-14 23:00:00,2019.0,9.0,14.0,23,Sabado,8.0,4.0,0.4,49.0,11.0,15.0,31.05,3.7
2019-09-15 00:00:00,2019.0,9.0,15.0,0,Domingo,8.0,4.0,0.3,33.0,10.0,16.0,38.49,3.1
2019-09-15 01:00:00,2019.0,9.0,15.0,1,Domingo,8.0,4.0,0.3,37.0,10.0,18.0,28.66,3.9
2019-09-15 02:00:00,2019.0,9.0,15.0,2,Domingo,8.0,4.0,0.3,31.0,8.0,14.0,28.33,5.1
2019-09-15 03:00:00,2019.0,9.0,15.0,3,Domingo,8.0,4.0,0.2,29.0,8.0,14.0,26.0,5.300000000000001
2019-09-15 04:00:00,2019.0,9.0,15.0,4,Domingo,8.0,4.0,0.2,28.0,6.0,12.0,28.65,5.8
2019-09-15 05:00:00,2019.0,9.0,15.0,5,Domingo,8.0,4.0,0.2,30.0,8.0,13.0,26.86,5.2
2019-09-15 06:00:00,2019.0,9.0,15.0,6,Domingo,8.0,4.0,0.3,36.0,10.0,16.0,15.43,4.699999999999999
2019-09-15 07:00:00,2019.0,9.0,15.0,7,Domingo,8.0,4.0,0.3,31.0,9.0,15.0,23.1,2.9
2019-09-15 08:00:00,2019.0,9.0,15.0,8,Domingo,8.0,4.0,0.2,23.0,12.0,18.0,37.07,2.2
2019-09-15 09:00:00,2019.0,9.0,15.0,9,Domingo,8.0,4.0,0.2,30.0,10.0,18.0,31.12,1.8
2019-09-15 10:00:00,2019.0,9.0,15.0,10,Domingo,8.0,4.0,0.3,36.0,9.0,17.0,26.84,2.5
2019-09-15 11:00:00,2019.0,9.0,15.0,11,Domingo,8.0,4.0,0.2,25.0,15.0,24.0,39.65,2.1
2019-09-15 12:00:00,2019.0,9.0,15.0,12,Domingo,8.0,4.0,0.3,28.0,15.0,25.0,37.06,4.4
2019-09-15 13:00:00,2019.0,9.0,15.0,13,Domingo,8.0,4.0,0.3,27.0,10.0,18.0,43.17,5.1
2019-09-15 14:00:00,2019.0,9.0,15.0,14,Domingo,8.0,4.0,0.3,25.0,10.0,20.0,46.78,5.6
2019-09-15 15:00:00,2019.0,9.0,15.0,15,Domingo,8.0,4.0,0.3,20.0,10.0,20.0,48.85,4.9
2019-09-15 16:00:00,2019.0,9.0,15.0,16,Domingo,8.0,4.0,0.3,19.0,20.0,29.0,45.84,3.6
2019-09-15 17:00:00,2019.0,9.0,15.0,17,Domingo,8.0,4.0,0.2,16.0,23.0,30.0,53.49,1.7000000000000002
2019-09-15 18:00:00,2019.0,9.0,15.0,18,Domingo,8.0,4.0,0.3,30.0,16.0,23.0,49.77,1.7000000000000002
2019-09-15 19:00:00,2019.0,9.0,15.0,19,Domingo,8.0,4.0,0.3,34.0,12.0,18.0,44.65,2.2
2019-09-15 20:00:00,2019.0,9.0,15.0,20,Domingo,8.0,4.0,0.3,43.0,12.0,18.0,33.05,2.5
2019-09-15 21:00:00,2019.0,9.0,15.0,21,Domingo,8.0,4.0,0.3,48.0,9.0,15.0,29.29,3.1
2019-09-15 22:00:00,2019.0,9.0,15.0,22,Domingo,8.0,4.0,0.3,34.0,15.0,21.0,35.49,3.0
2019-09-15 23:00:00,2019.0,9.0,15.0,23,Domingo,8.0,4.0,0.3,36.0,11.0,15.0,37.15,4.4
2019-09-16 00:00:00,2019.0,9.0,16.0,0,Lunes,8.0,4.0,0.3,40.0,10.0,15.0,35.7,5.2
2019-09-16 01:00:00,2019.0,9.0,16.0,1,Lunes,8.0,4.0,0.2,34.0,8.0,13.0,30.77,6.199999999999999
2019-09-16 02:00:00,2019.0,9.0,16.0,2,Lunes,8.0,4.0,0.2,22.0,5.0,11.0,36.07,5.1
2019-09-16 03:00:00,2019.0,9.0,16.0,3,Lunes,8.0,4.0,0.2,11.0,6.0,11.0,46.09,4.5
2019-09-16 04:00:00,2019.0,9.0,16.0,4,Lunes,8.0,4.0,0.2,12.0,6.0,10.0,41.82,4.3
2019-09-16 05:00:00,2019.0,9.0,16.0,5,Lunes,8.0,4.0,0.2,22.0,4.0,8.0,32.23,4.1
2019-09-16 06:00:00,2019.0,9.0,16.0,6,Lunes,8.0,4.0,0.2,30.0,8.0,13.0,26.95,4.3
2019-09-16 07:00:00,2019.0,9.0,16.0,7,Lunes,8.0,4.0,0.3,58.0,6.0,11.0,13.48,4.5
2019-09-16 08:00:00,2019.0,9.0,16.0,8,Lunes,8.0,4.0,0.5,75.0,10.0,18.0,6.3,6.0
2019-09-16 09:00:00,2019.0,9.0,16.0,9,Lunes,8.0,4.0,0.5,69.0,9.0,18.0,15.37,8.1
2019-09-16 10:00:00,2019.0,9.0,16.0,10,Lunes,8.0,4.0,0.4,59.0,14.0,21.0,29.4,8.0
2019-09-16 11:00:00,2019.0,9.0,16.0,11,Lunes,8.0,4.0,0.3,47.0,10.0,18.0,44.72,4.0
2019-09-16 12:00:00,2019.0,9.0,16.0,12,Lunes,8.0,4.0,0.3,45.0,13.0,22.0,50.82,3.3000000000000003
2019-09-16 13:00:00,2019.0,9.0,16.0,13,Lunes,8.0,4.0,0.3,34.0,13.0,23.0,66.47,3.8
2019-09-16 14:00:00,2019.0,9.0,16.0,14,Lunes,8.0,4.0,0.3,28.0,16.0,28.0,78.37,3.3
2019-09-16 15:00:00,2019.0,9.0,16.0,15,Lunes,8.0,4.0,0.3,32.0,11.0,22.0,83.78,3.1999999999999997
2019-09-16 16:00:00,2019.0,9.0,16.0,16,Lunes,8.0,4.0,0.3,30.0,15.0,26.0,95.8,4.0
2019-09-16 17:00:00,2019.0,9.0,16.0,17,Lunes,8.0,4.0,0.3,34.0,10.0,19.0,98.53,3.9
2019-09-16 18:00:00,2019.0,9.0,16.0,18,Lunes,8.0,4.0,0.4,47.0,10.0,20.0,71.81,4.9
2019-09-16 19:00:00,2019.0,9.0,16.0,19,Lunes,8.0,4.0,0.5,65.0,15.0,23.0,55.27,6.999999999999999
2019-09-16 20:00:00,2019.0,9.0,16.0,20,Lunes,8.0,4.0,0.7,103.0,16.0,25.0,19.71,9.6
2019-09-16 21:00:00,2019.0,9.0,16.0,21,Lunes,8.0,4.0,1.0,121.0,17.0,34.0,3.79,13.0
2019-09-16 22:00:00,2019.0,9.0,16.0,22,Lunes,8.0,4.0,1.1,121.0,24.0,41.0,2.21,15.8
2019-09-16 23:00:00,2019.0,9.0,16.0,23,Lunes,8.0,5.0,1.3,126.0,26.0,44.0,2.08,17.1
2019-09-17 00:00:00,2019.0,9.0,17.0,0,Martes,8.0,5.0,1.1,124.0,23.0,42.0,1.79,21.5
2019-09-17 01:00:00,2019.0,9.0,17.0,1,Martes,8.0,5.0,0.9,112.0,19.0,33.0,1.36,16.5
2019-09-17 02:00:00,2019.0,9.0,17.0,2,Martes,8.0,4.0,0.5,94.0,14.0,26.0,6.62,12.2
2019-09-17 03:00:00,2019.0,9.0,17.0,3,Martes,8.0,4.0,0.3,40.0,13.0,22.0,33.18,8.299999999999999
2019-09-17 04:00:00,2019.0,9.0,17.0,4,Martes,8.0,4.0,0.2,21.0,12.0,19.0,43.62,4.699999999999999
2019-09-17 05:00:00,2019.0,9.0,17.0,5,Martes,8.0,4.0,0.2,21.0,11.0,16.0,42.51,3.6
2019-09-17 06:00:00,2019.0,9.0,17.0,6,Martes,8.0,4.0,0.2,33.0,11.0,18.0,31.2,5.3
