FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,CO,NO2,PM2.5,PM10,O3,BTX,TEMPERATURA,HUMEDAD,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2019-09-12 04:00:00,2019.0,9.0,12.0,4,Jueves,8.0,4.0,0.2,9.0,4.0,8.0,75.58,3.4,16.3,53.0,3.2,16.0,62.98,22.5,26.17
2019-09-12 05:00:00,2019.0,9.0,12.0,5,Jueves,8.0,4.0,0.2,13.0,10.0,15.0,71.61,3.4,16.1,54.0,3.2,30.0,59.68,32.5,31.34
2019-09-12 06:00:00,2019.0,9.0,12.0,6,Jueves,8.0,4.0,0.2,20.0,11.0,15.0,66.15,3.4000000000000004,16.1,53.0,3.2,30.0,55.12,50.0,34.58
2019-09-12 07:00:00,2019.0,9.0,12.0,7,Jueves,8.0,4.0,0.3,54.0,1.0,1.0,39.19,3.4000000000000004,16.3,53.0,3.2,2.0,32.66,135.0,43.22
2019-09-12 08:00:00,2019.0,9.0,12.0,8,Jueves,8.0,4.0,0.4,70.0,5.0,13.0,28.98,5.1,16.7,52.0,3.2,26.0,24.15,175.0,57.09
2019-09-12 09:00:00,2019.0,9.0,12.0,9,Jueves,8.0,4.0,0.4,60.0,10.0,26.0,41.12,6.6,18.3,50.0,3.2,52.0,34.27,150.0,59.87
2019-09-12 10:00:00,2019.0,9.0,12.0,10,Jueves,8.0,4.0,0.3,42.0,5.0,22.0,60.14,6.5,20.6,46.0,3.2,44.0,50.12,105.0,50.58
2019-09-12 11:00:00,2019.0,9.0,12.0,11,Jueves,8.0,4.0,0.3,39.0,3.0,18.0,65.25,3.1,21.6,44.0,3.2,36.0,54.37,97.5,47.77
2019-09-12 12:00:00,2019.0,9.0,12.0,12,Jueves,8.0,4.0,0.3,49.0,4.0,18.0,60.11,3.1,23.7,40.0,3.2,36.0,50.09,122.5,52.95
2019-09-12 13:00:00,2019.0,9.0,12.0,13,Jueves,8.0,4.0,0.4,39.0,9.0,24.0,73.66,4.6,26.0,36.0,3.2,48.0,61.38,97.5,52.52
2019-09-12 15:00:00,2019.0,9.0,12.0,15,Jueves,8.0,4.0,0.3,30.0,4.0,13.0,76.2,5.2,27.8,34.0,3.2,26.0,63.5,75.0,41.92
2019-09-12 17:00:00,2019.0,9.0,12.0,17,Jueves,8.0,4.0,0.3,32.0,2.0,12.0,73.54,5.8,26.8,36.0,3.2,24.0,61.28,80.0,42.12
2019-09-12 18:00:00,2019.0,9.0,12.0,18,Jueves,8.0,4.0,0.3,37.0,4.0,15.0,71.43,4.5,27.6,34.0,3.2,30.0,59.53,92.5,46.31
2019-09-12 19:00:00,2019.0,9.0,12.0,19,Jueves,8.0,4.0,0.4,51.0,3.0,18.0,60.04,5.0,26.0,37.0,3.2,36.0,50.03,127.5,54.18
2019-09-13 00:00:00,2019.0,9.0,13.0,0,Viernes,8.0,4.0,0.4,47.0,13.0,22.0,39.99,7.699999999999999,22.0,45.0,3.2,44.0,33.32,117.5,49.5
2019-09-13 01:00:00,2019.0,9.0,13.0,1,Viernes,8.0,4.0,0.3,43.0,9.0,18.0,42.47,5.6,21.1,47.0,3.2,36.0,35.39,107.5,45.52
2019-09-13 02:00:00,2019.0,9.0,13.0,2,Viernes,8.0,4.0,0.3,37.0,8.0,17.0,47.53,4.6,20.9,47.0,3.2,34.0,39.61,92.5,42.33
2019-09-13 03:00:00,2019.0,9.0,13.0,3,Viernes,8.0,4.0,0.2,19.0,6.0,13.0,66.28,4.3,20.3,47.0,3.2,26.0,55.23,47.5,32.98
2019-09-13 04:00:00,2019.0,9.0,13.0,4,Viernes,8.0,4.0,0.2,12.0,2.0,9.0,74.7,4.1,19.8,48.0,3.2,18.0,62.25,30.0,28.36
2019-09-13 05:00:00,2019.0,9.0,13.0,5,Viernes,8.0,4.0,0.2,15.0,3.0,9.0,74.84,7.3,19.6,48.0,3.2,18.0,62.37,37.5,30.27
2019-09-13 06:00:00,2019.0,9.0,13.0,6,Viernes,8.0,4.0,0.2,27.0,6.0,12.0,69.37,7.0,19.4,48.0,3.2,24.0,57.81,67.5,38.13
2019-09-13 07:00:00,2019.0,9.0,13.0,7,Viernes,8.0,5.0,0.3,48.0,5.0,11.0,51.33,6.3,19.3,47.0,4.0,22.0,42.78,120.0,47.2
2019-09-13 08:00:00,2019.0,9.0,13.0,8,Viernes,8.0,6.0,0.4,64.0,4.0,16.0,40.3,6.7,19.1,49.0,4.8,32.0,33.58,160.0,57.6
2019-09-13 10:00:00,2019.0,9.0,13.0,10,Viernes,8.0,5.0,0.3,51.0,5.0,22.0,57.94,7.0,20.3,46.0,4.0,44.0,48.28,127.5,55.94
2019-09-13 11:00:00,2019.0,9.0,13.0,11,Viernes,8.0,5.0,0.4,58.0,3.0,21.0,51.61,6.4,20.3,49.0,4.0,42.0,43.01,145.0,58.5
2019-09-13 12:00:00,2019.0,9.0,13.0,12,Viernes,8.0,5.0,0.4,68.0,4.0,24.0,41.0,7.1,20.7,47.0,4.0,48.0,34.17,170.0,64.04
2019-09-13 14:00:00,2019.0,9.0,13.0,14,Viernes,8.0,4.0,0.4,56.0,5.0,15.0,41.41,4.9,16.0,83.0,3.2,30.0,34.51,140.0,51.93
2019-09-13 15:00:00,2019.0,9.0,13.0,15,Viernes,8.0,4.0,0.4,61.0,3.0,7.0,36.23,5.6,15.7,88.0,3.2,14.0,30.19,152.5,49.97
2019-09-13 16:00:00,2019.0,9.0,13.0,16,Viernes,8.0,4.0,0.3,42.0,9.0,15.0,50.78,5.299999999999999,16.9,81.0,3.2,30.0,42.32,105.0,45.13
2019-09-13 17:00:00,2019.0,9.0,13.0,17,Viernes,8.0,4.0,0.3,38.0,4.0,9.0,57.36,3.8,18.5,71.0,3.2,18.0,47.8,95.0,41.0
2019-09-13 18:00:00,2019.0,9.0,13.0,18,Viernes,8.0,4.0,0.3,33.0,5.0,11.0,58.37,4.4,18.1,73.0,3.2,22.0,48.64,82.5,39.08
2019-09-13 19:00:00,2019.0,9.0,13.0,19,Viernes,8.0,4.0,0.3,34.0,1.0,2.0,51.85,4.199999999999999,18.4,73.0,3.2,4.0,43.21,85.0,33.85
2019-09-13 20:00:00,2019.0,9.0,13.0,20,Viernes,8.0,4.0,0.3,41.0,4.0,10.0,43.82,6.3,18.6,71.0,3.2,20.0,36.52,102.5,40.56
2019-09-13 21:00:00,2019.0,9.0,13.0,21,Viernes,8.0,4.0,0.4,42.0,11.0,16.0,39.74,7.899999999999999,18.6,71.0,3.2,32.0,33.12,105.0,43.33
2019-09-13 22:00:00,2019.0,9.0,13.0,22,Viernes,8.0,4.0,0.3,31.0,7.0,13.0,46.91,7.0,18.4,70.0,3.2,26.0,39.09,77.5,36.45
2019-09-13 23:00:00,2019.0,9.0,13.0,23,Viernes,8.0,4.0,0.3,30.0,3.0,9.0,49.73,6.1,18.4,70.0,3.2,18.0,41.44,75.0,34.41
2019-09-14 00:00:00,2019.0,9.0,14.0,0,Sabado,8.0,4.0,0.3,29.0,8.0,14.0,53.3,4.9,18.5,70.0,3.2,28.0,44.42,72.5,37.03
2019-09-14 01:00:00,2019.0,9.0,14.0,1,Sabado,8.0,4.0,0.2,28.0,8.0,14.0,49.09,4.7,18.3,72.0,3.2,28.0,40.91,70.0,35.53
2019-09-14 02:00:00,2019.0,9.0,14.0,2,Sabado,8.0,4.0,0.2,24.0,6.0,13.0,48.42,4.8,18.4,71.0,3.2,26.0,40.35,60.0,32.39
2019-09-14 03:00:00,2019.0,9.0,14.0,3,Sabado,8.0,4.0,0.2,19.0,5.0,12.0,53.46,5.0,17.9,73.0,3.2,24.0,44.55,47.5,29.81
2019-09-14 04:00:00,2019.0,9.0,14.0,4,Sabado,8.0,4.0,0.2,18.0,4.0,10.0,54.45,4.8,17.7,72.0,3.2,20.0,45.38,45.0,28.4
2019-09-14 05:00:00,2019.0,9.0,14.0,5,Sabado,8.0,4.0,0.2,18.0,4.0,10.0,52.87,4.5,17.8,71.0,3.2,20.0,44.06,45.0,28.06
2019-09-14 06:00:00,2019.0,9.0,14.0,6,Sabado,8.0,4.0,0.2,17.0,8.0,14.0,53.15,4.5,17.7,72.0,3.2,28.0,44.29,42.5,29.5
2019-09-14 07:00:00,2019.0,9.0,14.0,7,Sabado,8.0,4.0,0.2,24.0,4.0,11.0,51.18,4.3,17.4,72.0,3.2,22.0,42.65,60.0,31.96
2019-09-14 08:00:00,2019.0,9.0,14.0,8,Sabado,8.0,4.0,0.2,29.0,8.0,14.0,50.68,4.2,17.1,72.0,3.2,28.0,42.23,72.5,36.48
2019-09-14 09:00:00,2019.0,9.0,14.0,9,Sabado,8.0,4.0,0.2,35.0,11.0,18.0,50.93,4.300000000000001,17.5,70.0,3.2,36.0,42.44,87.5,42.28
2019-09-14 10:00:00,2019.0,9.0,14.0,10,Sabado,8.0,4.0,0.2,34.0,8.0,14.0,53.8,4.6000000000000005,19.4,63.0,3.2,28.0,44.83,85.0,40.26
2019-09-14 11:00:00,2019.0,9.0,14.0,11,Sabado,8.0,4.0,0.3,32.0,3.0,10.0,56.91,4.6,20.2,60.0,3.2,20.0,47.42,80.0,37.66
2019-09-14 12:00:00,2019.0,9.0,14.0,12,Sabado,8.0,4.0,0.3,29.0,5.0,13.0,61.35,4.800000000000001,20.5,59.0,3.2,26.0,51.12,72.5,38.2
2019-09-14 13:00:00,2019.0,9.0,14.0,13,Sabado,8.0,4.0,0.3,41.0,2.0,8.0,46.15,4.5,16.7,85.0,3.2,16.0,38.46,102.5,40.04
2019-09-14 14:00:00,2019.0,9.0,14.0,14,Sabado,8.0,4.0,0.3,51.0,5.0,13.0,42.39,5.300000000000001,17.0,87.0,3.2,26.0,35.33,127.5,48.01
2019-09-14 15:00:00,2019.0,9.0,14.0,15,Sabado,8.0,4.0,0.3,31.0,9.0,16.0,56.37,4.6,17.7,84.0,3.2,32.0,46.98,77.5,39.92
2019-09-14 16:00:00,2019.0,9.0,14.0,16,Sabado,8.0,4.0,0.3,30.0,3.0,9.0,55.9,4.4,16.8,90.0,3.2,18.0,46.58,75.0,35.7
2019-09-14 17:00:00,2019.0,9.0,14.0,17,Sabado,8.0,4.0,0.3,32.0,5.0,10.0,55.21,4.5,16.4,92.0,3.2,20.0,46.01,80.0,37.3
2019-09-14 18:00:00,2019.0,9.0,14.0,18,Sabado,8.0,4.0,0.2,26.0,9.0,13.0,63.06,4.5,17.4,87.0,3.2,26.0,52.55,65.0,36.69
2019-09-14 19:00:00,2019.0,9.0,14.0,19,Sabado,8.0,4.0,0.2,32.0,9.0,14.0,56.04,4.5,16.4,92.0,3.2,28.0,46.7,80.0,39.48
2019-09-14 20:00:00,2019.0,9.0,14.0,20,Sabado,8.0,4.0,0.3,43.0,6.0,10.0,48.72,2.5,16.4,90.0,3.2,20.0,40.6,107.5,42.82
2019-09-14 21:00:00,2019.0,9.0,14.0,21,Sabado,8.0,4.0,0.4,49.0,6.0,11.0,39.73,3.1,16.9,88.0,3.2,22.0,33.11,122.5,45.2
2019-09-14 22:00:00,2019.0,9.0,14.0,22,Sabado,8.0,4.0,0.4,63.0,8.0,13.0,21.24,3.6,17.1,88.0,3.2,26.0,17.7,157.5,51.1
2019-09-14 23:00:00,2019.0,9.0,14.0,23,Sabado,8.0,4.0,0.4,49.0,11.0,15.0,31.05,3.7,17.4,85.0,3.2,30.0,25.87,122.5,45.39
2019-09-15 00:00:00,2019.0,9.0,15.0,0,Domingo,8.0,4.0,0.3,33.0,10.0,16.0,38.49,3.1,17.6,81.0,3.2,32.0,32.08,82.5,37.44
2019-09-15 01:00:00,2019.0,9.0,15.0,1,Domingo,8.0,4.0,0.3,37.0,10.0,18.0,28.66,3.9,17.6,81.0,3.2,36.0,23.88,92.5,38.89
2019-09-15 02:00:00,2019.0,9.0,15.0,2,Domingo,8.0,4.0,0.3,31.0,8.0,14.0,28.33,5.1,17.7,81.0,3.2,28.0,23.61,77.5,33.08
2019-09-15 03:00:00,2019.0,9.0,15.0,3,Domingo,8.0,4.0,0.2,29.0,8.0,14.0,26.0,5.300000000000001,18.1,79.0,3.2,28.0,21.67,72.5,31.34
2019-09-15 04:00:00,2019.0,9.0,15.0,4,Domingo,8.0,4.0,0.2,28.0,6.0,12.0,28.65,5.8,18.1,76.0,3.2,24.0,23.88,70.0,30.27
2019-09-15 05:00:00,2019.0,9.0,15.0,5,Domingo,8.0,4.0,0.2,30.0,8.0,13.0,26.86,5.2,17.7,78.0,3.2,26.0,22.38,75.0,31.64
2019-09-15 06:00:00,2019.0,9.0,15.0,6,Domingo,8.0,4.0,0.3,36.0,10.0,16.0,15.43,4.699999999999999,16.8,88.0,3.2,32.0,12.86,90.0,34.52
2019-09-15 07:00:00,2019.0,9.0,15.0,7,Domingo,8.0,4.0,0.3,31.0,9.0,15.0,23.1,2.9,16.7,88.0,3.2,30.0,19.25,77.5,32.49
2019-09-15 08:00:00,2019.0,9.0,15.0,8,Domingo,8.0,4.0,0.2,23.0,12.0,18.0,37.07,2.2,16.2,88.0,3.2,36.0,30.89,57.5,31.9
2019-09-15 09:00:00,2019.0,9.0,15.0,9,Domingo,8.0,4.0,0.2,30.0,10.0,18.0,31.12,1.8,16.8,85.0,3.2,36.0,25.93,75.0,35.03
2019-09-15 10:00:00,2019.0,9.0,15.0,10,Domingo,8.0,4.0,0.3,36.0,9.0,17.0,26.84,2.5,16.9,87.0,3.2,34.0,22.37,90.0,37.39
2019-09-15 11:00:00,2019.0,9.0,15.0,11,Domingo,8.0,4.0,0.2,25.0,15.0,24.0,39.65,2.1,18.3,82.0,3.2,48.0,33.04,62.5,36.68
2019-09-15 12:00:00,2019.0,9.0,15.0,12,Domingo,8.0,4.0,0.3,28.0,15.0,25.0,37.06,4.4,18.4,81.0,3.2,50.0,30.88,70.0,38.52
2019-09-15 13:00:00,2019.0,9.0,15.0,13,Domingo,8.0,4.0,0.3,27.0,10.0,18.0,43.17,5.1,18.8,76.0,3.2,36.0,35.98,67.5,35.67
2019-09-15 14:00:00,2019.0,9.0,15.0,14,Domingo,8.0,4.0,0.3,25.0,10.0,20.0,46.78,5.6,20.2,73.0,3.2,40.0,38.98,62.5,36.17
2019-09-15 15:00:00,2019.0,9.0,15.0,15,Domingo,8.0,4.0,0.3,20.0,10.0,20.0,48.85,4.9,20.4,76.0,3.2,40.0,40.71,50.0,33.48
2019-09-15 16:00:00,2019.0,9.0,15.0,16,Domingo,8.0,4.0,0.3,19.0,20.0,29.0,45.84,3.6,21.9,74.0,3.2,58.0,38.2,47.5,36.72
2019-09-15 17:00:00,2019.0,9.0,15.0,17,Domingo,8.0,4.0,0.2,16.0,23.0,30.0,53.49,1.7000000000000002,22.8,69.0,3.2,60.0,44.58,40.0,36.94
2019-09-15 18:00:00,2019.0,9.0,15.0,18,Domingo,8.0,4.0,0.3,30.0,16.0,23.0,49.77,1.7000000000000002,22.1,71.0,3.2,46.0,41.48,75.0,41.42
2019-09-15 19:00:00,2019.0,9.0,15.0,19,Domingo,8.0,4.0,0.3,34.0,12.0,18.0,44.65,2.2,20.3,76.0,3.2,36.0,37.21,85.0,40.35
2019-09-15 20:00:00,2019.0,9.0,15.0,20,Domingo,8.0,4.0,0.3,43.0,12.0,18.0,33.05,2.5,19.6,80.0,3.2,36.0,27.54,107.5,43.56
2019-09-15 21:00:00,2019.0,9.0,15.0,21,Domingo,8.0,4.0,0.3,48.0,9.0,15.0,29.29,3.1,19.5,81.0,3.2,30.0,24.41,120.0,44.4
2019-09-15 22:00:00,2019.0,9.0,15.0,22,Domingo,8.0,4.0,0.3,34.0,15.0,21.0,35.49,3.0,18.9,83.0,3.2,42.0,29.58,85.0,39.94
2019-09-15 23:00:00,2019.0,9.0,15.0,23,Domingo,8.0,4.0,0.3,36.0,11.0,15.0,37.15,4.4,18.4,82.0,3.2,30.0,30.96,90.0,38.54
2019-09-16 00:00:00,2019.0,9.0,16.0,0,Lunes,8.0,4.0,0.3,40.0,10.0,15.0,35.7,5.2,18.1,81.0,3.2,30.0,29.75,100.0,40.74
2019-09-16 01:00:00,2019.0,9.0,16.0,1,Lunes,8.0,4.0,0.2,34.0,8.0,13.0,30.77,6.199999999999999,17.7,85.0,3.2,26.0,25.64,85.0,34.96
2019-09-16 02:00:00,2019.0,9.0,16.0,2,Lunes,8.0,4.0,0.2,22.0,5.0,11.0,36.07,5.1,17.8,84.0,3.2,22.0,30.06,55.0,27.56
2019-09-16 03:00:00,2019.0,9.0,16.0,3,Lunes,8.0,4.0,0.2,11.0,6.0,11.0,46.09,4.5,17.9,83.0,3.2,22.0,38.41,27.5,22.78
2019-09-16 04:00:00,2019.0,9.0,16.0,4,Lunes,8.0,4.0,0.2,12.0,6.0,10.0,41.82,4.3,17.8,84.0,3.2,20.0,34.85,30.0,22.01
2019-09-16 05:00:00,2019.0,9.0,16.0,5,Lunes,8.0,4.0,0.2,22.0,4.0,8.0,32.23,4.1,17.4,87.0,3.2,16.0,26.86,55.0,25.26
2019-09-16 06:00:00,2019.0,9.0,16.0,6,Lunes,8.0,4.0,0.2,30.0,8.0,13.0,26.95,4.3,17.0,90.0,3.2,26.0,22.46,75.0,31.66
2019-09-16 07:00:00,2019.0,9.0,16.0,7,Lunes,8.0,4.0,0.3,58.0,6.0,11.0,13.48,4.5,16.8,90.0,3.2,22.0,11.23,145.0,45.36
2019-09-16 11:00:00,2019.0,9.0,16.0,11,Lunes,8.0,4.0,0.3,47.0,10.0,18.0,44.72,4.0,20.6,73.0,3.2,36.0,37.27,117.5,48.49
2019-09-16 12:00:00,2019.0,9.0,16.0,12,Lunes,8.0,4.0,0.3,45.0,13.0,22.0,50.82,3.3000000000000003,21.6,68.0,3.2,44.0,42.35,112.5,50.51
2019-09-16 13:00:00,2019.0,9.0,16.0,13,Lunes,8.0,4.0,0.3,34.0,13.0,23.0,66.47,3.8,23.3,62.0,3.2,46.0,55.39,85.0,47.4
2019-09-16 14:00:00,2019.0,9.0,16.0,14,Lunes,8.0,4.0,0.3,28.0,16.0,28.0,78.37,3.3,24.6,57.0,3.2,56.0,65.31,70.0,48.63
2019-09-16 15:00:00,2019.0,9.0,16.0,15,Lunes,8.0,4.0,0.3,32.0,11.0,22.0,83.78,3.2,26.4,51.0,3.2,44.0,69.82,80.0,49.26
2019-09-16 16:00:00,2019.0,9.0,16.0,16,Lunes,8.0,4.0,0.3,30.0,15.0,26.0,95.8,4.0,27.8,44.0,3.2,52.0,79.83,75.0,52.51
2019-09-16 17:00:00,2019.0,9.0,16.0,17,Lunes,8.0,4.0,0.3,34.0,10.0,19.0,98.53,3.9,27.6,45.0,3.2,38.0,82.11,85.0,52.08
2019-09-16 18:00:00,2019.0,9.0,16.0,18,Lunes,8.0,4.0,0.4,47.0,10.0,20.0,71.81,4.9,25.1,54.0,3.2,40.0,59.84,117.5,55.14
2019-09-17 04:00:00,2019.0,9.0,17.0,4,Martes,8.0,4.0,0.2,21.0,12.0,19.0,43.62,4.699999999999999,19.3,72.0,3.2,38.0,36.35,52.5,32.51
2019-09-17 05:00:00,2019.0,9.0,17.0,5,Martes,8.0,4.0,0.2,21.0,11.0,16.0,42.51,3.6,18.7,72.0,3.2,32.0,35.43,52.5,30.78
2019-09-17 06:00:00,2019.0,9.0,17.0,6,Martes,8.0,4.0,0.2,33.0,11.0,18.0,31.2,5.3,18.1,73.0,3.2,36.0,26.0,82.5,36.92
2019-09-17 07:00:00,2019.0,9.0,17.0,7,Martes,8.0,4.0,0.4,70.0,7.0,17.0,7.72,6.3,18.1,73.0,3.2,34.0,6.43,175.0,54.66
2019-09-17 11:00:00,2019.0,9.0,17.0,11,Martes,8.0,4.0,0.4,57.0,9.0,23.0,40.57,6.1,21.8,61.0,3.2,46.0,33.81,142.5,56.38
2019-09-17 12:00:00,2019.0,9.0,17.0,12,Martes,8.0,4.0,0.3,54.0,11.0,24.0,64.47,4.999999999999999,24.0,55.0,3.2,48.0,53.72,135.0,59.98
2019-09-17 13:00:00,2019.0,9.0,17.0,13,Martes,8.0,4.0,0.3,42.0,10.0,23.0,89.6,4.3,25.7,48.0,3.2,46.0,74.67,105.0,57.22
2019-09-17 14:00:00,2019.0,9.0,17.0,14,Martes,8.0,4.0,0.3,31.0,22.0,34.0,105.8,4.1,27.7,40.0,3.2,68.0,88.17,77.5,59.22
2019-09-17 15:00:00,2019.0,9.0,17.0,15,Martes,8.0,5.0,0.3,37.0,15.0,23.0,104.2,4.0,29.1,35.0,4.0,46.0,86.83,92.5,57.33
2019-09-17 16:00:00,2019.0,9.0,17.0,16,Martes,8.0,5.0,0.2,25.0,6.0,15.0,118.2,5.6,31.0,33.0,4.0,30.0,98.5,62.5,48.75
2019-09-17 17:00:00,2019.0,9.0,17.0,17,Martes,8.0,5.0,0.3,37.0,5.0,13.0,106.3,5.7,30.8,33.0,4.0,26.0,88.58,92.5,52.77
2019-09-17 18:00:00,2019.0,9.0,17.0,18,Martes,8.0,5.0,0.3,45.0,9.0,20.0,94.45,5.3,27.3,40.0,4.0,40.0,78.71,112.5,58.8
2019-09-17 19:00:00,2019.0,9.0,17.0,19,Martes,8.0,4.0,0.4,57.0,9.0,21.0,81.39,4.8,26.0,44.0,3.2,42.0,67.82,142.5,63.88
2019-09-17 20:00:00,2019.0,9.0,17.0,20,Martes,8.0,4.0,0.4,50.0,11.0,27.0,68.67,4.7,22.3,52.0,3.2,54.0,57.22,125.0,59.86
2019-09-17 21:00:00,2019.0,9.0,17.0,21,Martes,8.0,4.0,0.3,44.0,5.0,13.0,67.92,3.8,20.7,54.0,3.2,26.0,56.6,110.0,48.95
2019-09-17 22:00:00,2019.0,9.0,17.0,22,Martes,8.0,4.0,0.4,47.0,9.0,15.0,60.95,4.0,21.0,54.0,3.2,30.0,50.79,117.5,50.37
2019-09-17 23:00:00,2019.0,9.0,17.0,23,Martes,8.0,4.0,0.3,47.0,3.0,10.0,57.63,4.6,20.5,58.0,3.2,20.0,48.02,117.5,47.18
2019-09-18 00:00:00,2019.0,9.0,18.0,0,Miercoles,8.0,4.0,0.3,35.0,4.0,11.0,60.82,3.0,19.5,62.0,3.2,22.0,50.68,87.5,40.84
2019-09-18 01:00:00,2019.0,9.0,18.0,1,Miercoles,8.0,4.0,0.3,48.0,2.0,8.0,42.03,3.3000000000000003,19.4,62.0,3.2,16.0,35.02,120.0,43.56
2019-09-18 02:00:00,2019.0,9.0,18.0,2,Miercoles,8.0,4.0,0.3,34.0,3.0,8.0,44.92,3.1,18.1,68.0,3.2,16.0,37.43,85.0,35.41
2019-09-18 03:00:00,2019.0,9.0,18.0,3,Miercoles,8.0,4.0,0.2,19.0,4.0,12.0,57.01,3.9,18.0,71.0,3.2,24.0,47.51,47.5,30.55
2019-09-18 04:00:00,2019.0,9.0,18.0,4,Miercoles,8.0,4.0,0.2,22.0,1.0,8.0,50.17,3.0000000000000004,18.0,72.0,3.2,16.0,41.81,55.0,29.0
2019-09-18 05:00:00,2019.0,9.0,18.0,5,Miercoles,8.0,4.0,0.2,20.0,3.0,10.0,53.32,4.0,17.9,71.0,3.2,20.0,44.43,50.0,29.41
2019-09-18 06:00:00,2019.0,9.0,18.0,6,Miercoles,8.0,4.0,0.2,29.0,2.0,9.0,47.42,2.9000000000000004,17.9,71.0,3.2,18.0,39.52,72.5,33.3
2019-09-18 07:00:00,2019.0,9.0,18.0,7,Miercoles,8.0,4.0,0.3,55.0,1.0,8.0,27.97,2.4,17.6,73.0,3.2,16.0,23.31,137.5,45.0
2019-09-18 11:00:00,2019.0,9.0,18.0,11,Miercoles,8.0,5.0,0.4,38.26555840855547,6.0,17.0,19.55,0.0,20.5,63.0,4.0,34.0,16.29,95.66,37.49
2019-09-18 12:00:00,2019.0,9.0,18.0,12,Miercoles,8.0,5.0,0.3,38.26555840855547,11.0,21.0,32.69,5.0,22.6,53.0,4.0,42.0,27.24,95.66,42.22
2019-09-18 13:00:00,2019.0,9.0,18.0,13,Miercoles,8.0,6.0,0.4,38.26555840855547,12.0,22.0,48.655962075633866,0.0,24.5,48.0,4.8,44.0,40.55,95.66,46.25
2019-09-18 14:00:00,2019.0,9.0,18.0,14,Miercoles,8.0,6.0,0.3,55.0,9.0,21.0,63.39,5.5,26.2,42.0,4.8,42.0,52.82,137.5,59.28
2019-09-18 15:00:00,2019.0,9.0,18.0,15,Miercoles,8.0,6.0,0.3,50.0,4.0,14.0,74.22,5.7,28.3,37.0,4.8,28.0,61.85,125.0,54.91
2019-09-19 01:00:00,2019.0,9.0,19.0,1,Jueves,8.0,4.0,0.3,70.0,5.0,15.0,27.63,7.1000000000000005,21.3,55.0,3.2,30.0,23.02,175.0,57.8
2019-09-19 13:00:00,2019.0,9.0,19.0,13,Jueves,8.0,5.0,0.3,55.0,5.0,18.0,72.92,6.2,26.4,42.0,4.0,36.0,60.77,137.5,59.57
2019-09-19 14:00:00,2019.0,9.0,19.0,14,Jueves,8.0,5.0,0.4,43.0,4.0,21.0,92.28,7.6,27.7,39.0,4.0,42.0,76.9,107.5,57.6
2019-09-19 19:00:00,2019.0,9.0,19.0,19,Jueves,8.0,5.0,0.3,51.0,5.0,21.0,90.71,7.5,27.9,33.0,4.0,42.0,75.59,127.5,62.27
2019-09-20 02:00:00,2019.0,9.0,20.0,2,Viernes,8.0,4.0,0.3,21.0,11.0,22.0,69.06,5.800000000000001,20.9,63.0,3.2,44.0,57.55,52.5,39.31
2019-09-20 03:00:00,2019.0,9.0,20.0,3,Viernes,8.0,4.0,0.2,17.0,7.0,17.0,72.59,5.0,20.5,64.0,3.2,34.0,60.49,42.5,35.05
2019-09-20 04:00:00,2019.0,9.0,20.0,4,Viernes,8.0,4.0,0.2,20.0,9.0,19.0,60.64,6.1000000000000005,20.2,65.0,3.2,38.0,50.53,50.0,35.43
2019-09-20 10:00:00,2019.0,9.0,20.0,10,Viernes,8.0,4.0,0.3,44.0,22.0,44.0,46.07,5.4,19.8,70.0,3.2,88.0,38.39,110.0,59.9
2019-09-20 11:00:00,2019.0,9.0,20.0,11,Viernes,8.0,4.0,0.3,35.0,14.0,29.0,56.26,5.1,21.0,68.0,3.2,58.0,46.88,87.5,48.9
2019-09-20 12:00:00,2019.0,9.0,20.0,12,Viernes,8.0,4.0,0.3,33.0,15.0,35.0,62.15,6.1,22.7,62.0,3.2,70.0,51.79,82.5,51.87
2019-09-20 13:00:00,2019.0,9.0,20.0,13,Viernes,8.0,4.0,0.3,29.0,17.0,35.0,69.56,5.6,23.2,59.0,3.2,70.0,57.97,72.5,50.92
2019-09-20 14:00:00,2019.0,9.0,20.0,14,Viernes,8.0,4.0,0.3,32.0,12.0,30.0,69.59,6.2,23.9,57.0,3.2,60.0,57.99,80.0,50.3
2019-09-20 15:00:00,2019.0,9.0,20.0,15,Viernes,8.0,4.0,0.3,29.0,15.0,32.0,73.6,6.1,24.9,53.0,3.2,64.0,61.33,72.5,50.26
2019-09-20 16:00:00,2019.0,9.0,20.0,16,Viernes,8.0,5.0,0.3,36.0,17.0,35.0,69.38,4.6,25.4,51.0,4.0,70.0,57.82,90.0,55.46
2019-09-20 17:00:00,2019.0,9.0,20.0,17,Viernes,8.0,5.0,0.3,37.0,15.0,35.0,68.24,6.1,25.0,51.0,4.0,70.0,56.87,92.5,55.84
2019-09-20 18:00:00,2019.0,9.0,20.0,18,Viernes,8.0,4.0,0.3,29.0,16.0,33.0,70.56,6.199999999999999,25.1,51.0,3.2,66.0,58.8,72.5,50.12
2019-09-20 19:00:00,2019.0,9.0,20.0,19,Viernes,8.0,4.0,0.3,32.0,11.0,32.0,64.14,5.1,23.9,54.0,3.2,64.0,53.45,80.0,50.16
